[2025-03-15T16:41:23.860+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.861+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.862+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.862+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.863+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.864+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.865+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.865+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.866+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.867+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.868+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.869+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.870+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.871+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.871+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.872+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.873+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.874+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.875+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.876+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.877+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.877+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.878+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.879+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.879+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.880+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.881+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.882+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.883+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.884+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.884+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.885+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.886+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.887+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.887+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.888+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.889+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.890+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.890+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.891+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.892+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.893+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.894+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.895+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.896+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.897+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.897+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
